"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather  forecast ?","This week weather is CLOUDY and Possibility  light Rainfall","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 08:48:05.900"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather  forecast ?","This week weather is CLOUDY and Possibility  light Rainfall","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 08:48:05.900"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 09:08:04.857"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 09:08:04.857"
"KHARIF","AGRICULTURE","Pulses","Pigeon pea (red gram/arhar/tur)","Fertilizer Use and Availability","FOR FLOWERING TUR ?","Spray Boom flower 30 ml/15 lit of Water. (NITROBENZINE 20 %)DEVI CROP SCIENCE","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 09:30:10.380"
"KHARIF","AGRICULTURE","Pulses","Pigeon pea (red gram/arhar/tur)","Fertilizer Use and Availability","FOR FLOWERING TUR ?","Spray Boom flower 30 ml/15 lit of Water. (NITROBENZINE 20 %)DEVI CROP SCIENCE","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 09:30:10.380"
"KHARIF","AGRICULTURE","Fiber Crops","Cotton (Kapas)","	Plant Protection	","Attack of White Fly ?","Spray Ullala 8 gm/15 Lit of Water.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 09:31:09.613"
"KHARIF","AGRICULTURE","Fiber Crops","Cotton (Kapas)","	Plant Protection	","Attack of White Fly ?","Spray Ullala 8 gm/15 Lit of Water.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 09:31:09.613"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is cloudy and possibility of light Rainfall.","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 10:42:27.570"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is cloudy and possibility of light Rainfall.","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 10:42:27.570"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall.","MAHARASHTRA","WASHIM","MALEGAON                                          ","2018-10-01 10:59:58.470"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall.","MAHARASHTRA","WASHIM","MALEGAON                                          ","2018-10-01 10:59:58.470"
"RABI","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility of light rainfall.","MAHARASHTRA","WASHIM","MALEGAON                                          ","2018-10-01 11:06:58.850"
"RABI","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility of light rainfall.","MAHARASHTRA","WASHIM","MALEGAON                                          ","2018-10-01 11:06:58.850"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light to medium Rainfall.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 11:11:16.700"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light to medium Rainfall.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 11:11:16.700"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is cloudy, possiblity of light rainfall.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 11:23:17.500"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is cloudy, possiblity of light rainfall.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 11:23:17.500"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","WEATHER REPORT- Partly cloudy skies. Rain or thundershowers likely in some areas towards evening.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 12:07:36.000"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","WEATHER REPORT- Partly cloudy skies. Rain or thundershowers likely in some areas towards evening.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 12:07:36.000"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 12:10:57.273"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 12:10:57.273"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","WEATHER REPORT- Partly cloudy skies. Rain  in some areas towards evening.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 12:19:50.857"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","WEATHER REPORT- Partly cloudy skies. Rain  in some areas towards evening.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 12:19:50.857"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 12:27:32.480"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 12:27:32.480"
"KHARIF","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","ASKED ABOUT ATTACK OF SUCKING PEST N BRINJAL ?","SPRAY KARATE 20 ML/15 LITERS OF WATER (Lambdacyhalothrin ) SYNGENTA","MAHARASHTRA","WASHIM","WASHIM                                            ","2018-10-01 12:51:05.923"
"KHARIF","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","ASKED ABOUT ATTACK OF SUCKING PEST N BRINJAL ?","SPRAY KARATE 20 ML/15 LITERS OF WATER (Lambdacyhalothrin ) SYNGENTA","MAHARASHTRA","WASHIM","WASHIM                                            ","2018-10-01 12:51:05.923"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Report - This week weather is cloudy and  Possibility of Rainfall","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 14:07:02.187"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Report - This week weather is cloudy and  Possibility of Rainfall","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 14:07:02.187"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   NO Possibility of Rainfall","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-01 14:10:00.997"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   NO Possibility of Rainfall","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-01 14:10:00.997"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND LIGHT RAINFALL CHANCES DURING THIS WEEK.","MAHARASHTRA","WASHIM","MALEGAON                                          ","2018-10-01 14:21:33.920"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND LIGHT RAINFALL CHANCES DURING THIS WEEK.","MAHARASHTRA","WASHIM","MALEGAON                                          ","2018-10-01 14:21:33.920"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","-This week weather is CLOUDY and LIGHT to medium Possibility of Rainfall","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 14:40:18.560"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","-This week weather is CLOUDY and LIGHT to medium Possibility of Rainfall","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 14:40:18.560"
"KHARIF","AGRICULTURE","Others","Others","Varieties","Asking about weather forecast ?","WEATHER REPORT- Partly cloudy skies. Rain or thundershowers likely in some areas towards evening.","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-01 15:06:06.490"
"KHARIF","AGRICULTURE","Others","Others","Varieties","Asking about weather forecast ?","WEATHER REPORT- Partly cloudy skies. Rain or thundershowers likely in some areas towards evening.","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-01 15:06:06.490"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 15:15:39.217"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 15:15:39.217"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","WEATHER REPORT- Partly cloudy skies. Rain or thundershowers likely in some areas towards evening.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 15:23:15.550"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","WEATHER REPORT- Partly cloudy skies. Rain or thundershowers likely in some areas towards evening.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 15:23:15.550"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is partly cloudy and  Possibility of Rainfall.","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-01 15:24:19.790"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is partly cloudy and  Possibility of Rainfall.","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-01 15:24:19.790"
"RABI","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of LIGHT Rainfall","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-01 15:28:45.600"
"RABI","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of LIGHT Rainfall","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-01 15:28:45.600"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Report - This week weather is cloudy and  Possibility of Rainfall","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 15:36:17.627"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Report - This week weather is cloudy and  Possibility of Rainfall","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 15:36:17.627"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather  forecast ?","This week weather is mostly clear and NO Possibility of Rainfall","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-01 16:00:41.240"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather  forecast ?","This week weather is mostly clear and NO Possibility of Rainfall","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-01 16:00:41.240"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light Rainfall.","MAHARASHTRA","WASHIM","WASHIM                                            ","2018-10-01 16:13:07.440"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light Rainfall.","MAHARASHTRA","WASHIM","WASHIM                                            ","2018-10-01 16:13:07.440"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-01 16:40:09.423"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-01 16:40:09.423"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","-This week weather is CLOUDY and LIGHT to medium Possibility of Rainfall","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-01 16:51:33.533"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","-This week weather is CLOUDY and LIGHT to medium Possibility of Rainfall","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-01 16:51:33.533"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","-This week weather is CLOUDY and LIGHT to medium Possibility of Rainfall","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 17:17:24.493"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","-This week weather is CLOUDY and LIGHT to medium Possibility of Rainfall","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 17:17:24.493"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-01 17:27:23.300"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-01 17:27:23.300"
"KHARIF","ANIMAL HUSBANDRY","Animal","Bovine(Cow,Buffalo)","Cattle shed Planning and Management","ASKING CONTACT NO OF ANIMAL HUSBANDARY DEPARTMENT?","CONTACT NO OF ANIMAL HUSBANDARY DEPARTMENT = 1800 233 0418","MAHARASHTRA","WASHIM","MALEGAON                                          ","2018-10-01 17:40:16.770"
"KHARIF","ANIMAL HUSBANDRY","Animal","Bovine(Cow,Buffalo)","Cattle shed Planning and Management","ASKING CONTACT NO OF ANIMAL HUSBANDARY DEPARTMENT?","CONTACT NO OF ANIMAL HUSBANDARY DEPARTMENT = 1800 233 0418","MAHARASHTRA","WASHIM","MALEGAON                                          ","2018-10-01 17:40:16.770"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - partly cloudy atmosphere  , there will be possibility of rain in some places.","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-01 17:50:21.567"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - partly cloudy atmosphere  , there will be possibility of rain in some places.","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-01 17:50:21.567"
"KHARIF","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Varieties","VARIETIES OF BENGAL GRAM ?","VARIETIES OF BENGAL GRAM - VIJAY ,DIGVIJAY, VISHAL, VIKAS, JAKI-9218, PHULE G-12","MAHARASHTRA","WASHIM","WASHIM                                            ","2018-10-01 17:52:55.070"
"KHARIF","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Varieties","VARIETIES OF BENGAL GRAM ?","VARIETIES OF BENGAL GRAM - VIJAY ,DIGVIJAY, VISHAL, VIKAS, JAKI-9218, PHULE G-12","MAHARASHTRA","WASHIM","WASHIM                                            ","2018-10-01 17:52:55.070"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall","MAHARASHTRA","WASHIM","WASHIM                                            ","2018-10-01 18:15:39.407"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall","MAHARASHTRA","WASHIM","WASHIM                                            ","2018-10-01 18:15:39.407"
"KHARIF","HORTICULTURE","Flowers","Marigold","Bio-Pesticides and Bio-Fertilizers","asked about Flower Drop MARIGOLD?","Spray Plano fix 5ml/15 Lit of Water","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-01 18:23:28.313"
"KHARIF","HORTICULTURE","Flowers","Marigold","Bio-Pesticides and Bio-Fertilizers","asked about Flower Drop MARIGOLD?","Spray Plano fix 5ml/15 Lit of Water","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-01 18:23:28.313"
"KHARIF","AGRICULTURE","Fiber Crops","Cotton (Kapas)","Weather","asked about flower drop in cotton?","SPRAY CALSIBOR 30 GM + saaf 40 gram/15 LITERS OF WATER","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 18:23:34.023"
"KHARIF","AGRICULTURE","Fiber Crops","Cotton (Kapas)","Weather","asked about flower drop in cotton?","SPRAY CALSIBOR 30 GM + saaf 40 gram/15 LITERS OF WATER","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 18:23:34.023"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast  ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-01 20:41:01.077"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast  ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-01 20:41:01.077"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","-This week weather is CLOUDY and LIGHT Possibility of Rainfall","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-01 20:46:45.060"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","-This week weather is CLOUDY and LIGHT Possibility of Rainfall","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-01 20:46:45.060"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 21:05:08.873"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 21:05:08.873"
"KHARIF","AGRICULTURE","Others","Others","Market Information","FARMER ASKED ABOUT MARKET RATE OF SOYABEAN ?","MARKET RATE OF -2500-2974 AVG.2650 RS/QTL","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 21:07:11.693"
"KHARIF","AGRICULTURE","Others","Others","Market Information","FARMER ASKED ABOUT MARKET RATE OF SOYABEAN ?","MARKET RATE OF -2500-2974 AVG.2650 RS/QTL","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-01 21:07:11.693"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","weather cloudy light rainfall chances & total week rainfall chances 
weather cloudy light rainfall chances & total week rainfall chances","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 21:11:54.490"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","weather cloudy light rainfall chances & total week rainfall chances 
weather cloudy light rainfall chances & total week rainfall chances","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 21:11:54.490"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is partly cloudy and Possibility of light   Rainfall.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 21:21:58.837"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is partly cloudy and Possibility of light   Rainfall.","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 21:21:58.837"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Report - This week weather is cloudy and  Possibility of Rainfall","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 21:27:56.420"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Report - This week weather is cloudy and  Possibility of Rainfall","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-01 21:27:56.420"
"KHARIF","AGRICULTURE","Others","Others","Market Information","ASKING ABOUT MARKET RATE ?","MARKET RATE OF GRAM  ????   RUPEES/QTL","MAHARASHTRA","WASHIM","MALEGAON                                          ","2018-10-01 21:55:28.517"
"KHARIF","AGRICULTURE","Others","Others","Market Information","ASKING ABOUT MARKET RATE ?","MARKET RATE OF GRAM  ????   RUPEES/QTL","MAHARASHTRA","WASHIM","MALEGAON                                          ","2018-10-01 21:55:28.517"
"KHARIF","AGRICULTURE","Others","Others","Weather","asking about VARIETIES OF BENGAL GRAM ?","VARIETIES OF BENGAL GRAM - VIJAY ,DIGVIJAY, VISHAL, VIKAS, JAKI-9218, PHULE G-12","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-02 06:15:10.677"
"KHARIF","AGRICULTURE","Others","Others","Weather","asking about VARIETIES OF BENGAL GRAM ?","VARIETIES OF BENGAL GRAM - VIJAY ,DIGVIJAY, VISHAL, VIKAS, JAKI-9218, PHULE G-12","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-02 06:15:10.677"
"KHARIF","HORTICULTURE","Condiments and Spices","Turmeric","Fertilizer Use and Availability","ASKED ABOUT FERTILIZER DOSE FOR TURMERIC ?","FERTILIZER DOSE FOR TURMERIC : 1 BAG 10 26 26 + 1 BAG UREA PER HALF ACRE","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-02 06:46:49.123"
"KHARIF","HORTICULTURE","Condiments and Spices","Turmeric","Fertilizer Use and Availability","ASKED ABOUT FERTILIZER DOSE FOR TURMERIC ?","FERTILIZER DOSE FOR TURMERIC : 1 BAG 10 26 26 + 1 BAG UREA PER HALF ACRE","MAHARASHTRA","WASHIM","RISOD                                             ","2018-10-02 06:46:49.123"
"KHARIF","AGRICULTURE","Fiber Crops","Cotton (Kapas)","	Plant Protection	","asked about attack of sucking pest on cotton ?","Alika (Syngenta) .  Thiamethoxam 12.6%+lamda Cyhalothrin 15 ml/15 lit water","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-02 07:43:05.150"
"KHARIF","AGRICULTURE","Fiber Crops","Cotton (Kapas)","	Plant Protection	","asked about attack of sucking pest on cotton ?","Alika (Syngenta) .  Thiamethoxam 12.6%+lamda Cyhalothrin 15 ml/15 lit water","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-02 07:43:05.150"
"KHARIF","AGRICULTURE","Fiber Crops","Cotton (Kapas)","	Plant Protection	","ATTACK OF APHIDS ?","Spray Alika 8 ml / 15 lit of water  (Thiamethoxam (12.6%) + Lambdacyhalothrin (9.5%) ZC )Syngenta","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-02 07:44:11.450"
"KHARIF","AGRICULTURE","Fiber Crops","Cotton (Kapas)","	Plant Protection	","ATTACK OF APHIDS ?","Spray Alika 8 ml / 15 lit of water  (Thiamethoxam (12.6%) + Lambdacyhalothrin (9.5%) ZC )Syngenta","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-02 07:44:11.450"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather  forecast ?","This week weather is CLOUDY and Possibility  light Rainfall","MAHARASHTRA","WASHIM","WASHIM                                            ","2018-10-02 07:49:43.593"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather  forecast ?","This week weather is CLOUDY and Possibility  light Rainfall","MAHARASHTRA","WASHIM","WASHIM                                            ","2018-10-02 07:49:43.593"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of   LIGHT Rainfall.","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-02 09:49:45.893"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of   LIGHT Rainfall.","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-02 09:49:45.893"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-02 10:10:08.453"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-02 10:10:08.453"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility of light rainfall","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-02 10:32:34.257"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility of light rainfall","MAHARASHTRA","WASHIM","MANORA                                            ","2018-10-02 10:32:34.257"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-02 11:48:34.607"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK","MAHARASHTRA","WASHIM","MANGRULPIR                                        ","2018-10-02 11:48:34.607"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-02 13:08:33.920"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-02 13:08:33.920"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall","MAHARASHTRA","WASHIM","MALEGAON                                          ","2018-10-02 13:16:00.350"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall","MAHARASHTRA","WASHIM","MALEGAON                                          ","2018-10-02 13:16:00.350"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - In the coming week there will be partly cloudy atmosphere, lighter  possibility  of rain.","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-02 13:27:09.903"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - In the coming week there will be partly cloudy atmosphere, lighter  possibility  of rain.","MAHARASHTRA","WASHIM","KARANJA                                           ","2018-10-02 13:27:09.903"
